8000	7.667634077362E-06
8200	7.294361641505E-06
8400	6.947631095346E-06
8600	6.625017338347E-06
8800	6.324336118449E-06
9000	6.043636474701E-06
9200	5.781220195079E-06
9400	5.535478301274E-06
9600	5.305101365911E-06
9800	5.088771651112E-06
10000	4.885418345992E-06
10200	4.694005506868E-06
10400	4.513622093535E-06
10600	4.343449177249E-06
10800	4.182695885277E-06
11000	4.030706271360E-06
11200	3.886866660162E-06
11400	3.750570973995E-06
11600	3.621321774050E-06
11800	3.498651546860E-06
12000	3.382099921089E-06
12200	3.271284072237E-06
12400	3.165836371153E-06
12600	3.065396278175E-06
12800	2.969669187218E-06
13000	2.878348549497E-06
13200	2.791182777916E-06
13400	2.707910959089E-06
13600	2.628315246854E-06
13800	2.552174602516E-06
14000	2.479305484727E-06
14200	2.409513506053E-06
14400	2.342617324244E-06
14600	2.278474501564E-06
14800	2.216936999035E-06
15000	2.157854855311E-06
15200	2.101107955964E-06
15400	2.046568855969E-06
15600	1.994125200547E-06
15800	1.943675970496E-06
16000	1.895124547879E-06
16200	1.848358844898E-06
16400	1.803306533641E-06
16600	1.759886885759E-06
16800	1.718006708204E-06
17000	1.677615711658E-06
17200	1.638633088538E-06
17400	1.600991068711E-06
17600	1.564629938373E-06
17800	1.529496451538E-06
18000	1.495533478490E-06
18200	1.462687764495E-06
18400	1.430910896581E-06
18600	1.400158468555E-06
18800	1.370389891525E-06
19000	1.341564639367E-06
19200	1.313638922777E-06
19400	1.286575039493E-06
19600	1.260337989432E-06
19800	1.234894792863E-06
20000	1.210218105428E-06
20000	1.210218105428E-06
20200	1.186272667836E-06
20400	1.163029704348E-06
20600	1.140462768073E-06
20800	1.118546448448E-06
21000	1.097258507115E-06
21200	1.076571791270E-06
21400	1.056463614938E-06
21600	1.036917147650E-06
21800	1.017907546047E-06
22000	9.994155688728E-07
22200	9.814221823510E-07
22400	9.639098200221E-07
22600	9.468638651687E-07
22800	9.302667870415E-07
23000	9.141020357397E-07
23200	8.983541908340E-07
23400	8.830129392357E-07
23600	8.680607133665E-07
23800	8.534849600460E-07
24000	8.392726106035E-07
24200	8.254121689674E-07
24400	8.118917022026E-07
24600	7.987005566208E-07
24800	7.858285516789E-07
25000	7.732670660717E-07
25200	7.610039400378E-07
25400	7.490300775370E-07
25600	7.373367751167E-07
25800	7.259169757467E-07
26000	7.147596197970E-07
26200	7.038554726899E-07
26400	6.931988182282E-07
26600	6.827866089105E-07
26800	6.726068412356E-07
27000	6.626510088710E-07
27200	6.529140770530E-07
27400	6.433917171489E-07
27600	6.340763766764E-07
27800	6.249617557354E-07
28000	6.160420862733E-07
28200	6.073118102664E-07
28400	5.987657362632E-07
28600	5.903984969024E-07
28800	5.822054510704E-07
29000	5.741814793643E-07
29200	5.663272752125E-07
29400	5.586347909504E-07
29600	5.510927809189E-07
29800	5.436944100994E-07
30000	5.364436855105E-07
30200	5.293544503597E-07
30400	5.224047230487E-07
30600	5.155816777015E-07
30800	5.088912238704E-07
31000	5.023317403804E-07
31200	4.958980876056E-07
31400	4.895847413765E-07
31600	4.833921408413E-07
31800	4.773172422488E-07
32000	4.713568168473E-07
32200	4.655080179759E-07
32400	4.597664473385E-07
32600	4.541294908081E-07
32800	4.485954133927E-07
33000	4.431617276746E-07
33200	4.378275823271E-07
33400	4.325890380175E-07
33600	4.274438245441E-07
33800	4.223897386855E-07
34000	4.174251380982E-07
34200	4.125471934814E-07
34400	4.077538976222E-07
34600	4.030442595003E-07
34800	3.984163525757E-07
35000	3.938676028924E-07
35200	3.893962159923E-07
35400	3.850004479739E-07
35600	3.806786037929E-07
35800	3.764289949369E-07
36000	3.722500205918E-07
36200	3.681402789984E-07
36400	3.640981572012E-07
36600	3.601223902663E-07
36800	3.562115366777E-07
37000	3.523639691422E-07
37200	3.485793248436E-07
37400	3.448552661124E-07
37600	3.411900200586E-07
37800	3.375823500765E-07
38000	3.340315286763E-07
38200	3.305373115762E-07
38400	3.270975787220E-07
38600	3.237112035332E-07
38800	3.203770883942E-07
39000	3.170941637660E-07
39200	3.138613873282E-07
39400	3.106777431523E-07
39600	3.075422409039E-07
39800	3.044539150727E-07
40000	3.014118242298E-07
40200	2.984159022761E-07
40400	2.954643850241E-07
40600	2.925563994562E-07
40800	2.896910939027E-07
41000	2.868676374187E-07
41200	2.840852191814E-07
41400	2.813430479089E-07
41600	2.786403512970E-07
41800	2.759763754763E-07
42000	2.733498966707E-07
42200	2.707602101594E-07
42400	2.682075850504E-07
42600	2.656913222943E-07
42800	2.632102694523E-07
43000	2.607637728178E-07
43200	2.583521159658E-07
43400	2.559737358300E-07
43600	2.536280231146E-07
43800	2.513143824044E-07
44000	2.490318508072E-07
44200	2.467802474077E-07
44400	2.445590160743E-07
44600	2.423675822188E-07
44800	2.402054150887E-07
45000	2.380720260508E-07
45200	2.359669067694E-07
45400	2.338895899029E-07
45600	2.318395883863E-07
45800	2.298163964693E-07
46000	2.278195488056E-07
46200	2.258487743998E-07
46400	2.239034402809E-07
46600	2.219834275589E-07
46800	2.200883015184E-07
47000	2.182173250728E-07
47200	2.163694717049E-07
47400	2.145449699123E-07
47600	2.127434279701E-07
47800	2.109644623321E-07
48000	2.092076974271E-07
48200	2.074733580862E-07
48400	2.057604816987E-07
48600	2.040687156328E-07
48800	2.023977144685E-07
49000	2.007471398217E-07
49200	1.991160913929E-07
49400	1.975048223322E-07
49600	1.959132940090E-07
49800	1.943411876248E-07
50000	1.927879154100E-07
50200	1.912531777642E-07
50400	1.897366810205E-07
50600	1.882381373045E-07
